_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comments,describe_why_this_is_not_annotatable,not_annotatable,please_explain_the_revisions_write_na_if_not_annotatable,aligned,id,original,revised
3471075763,6/23/2023 12:49:01,6656266986,6/23/2023 12:43:31,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-'Tote boards' should be spelled as two words.
-'Tote board' should be spelled as two words.
-This verb construction fits the context better than the original.","Some Contestants ' Row displays even have video screens ( as used on the UK 's "" Bruce 's Price is Right "" and the recent Australian version in 2003 ) to display bids instead of {toteboards=>tote boards} ( the traditional {toteboard=>tote board} on the US version was manufactured in the 1970 's , and is no longer {=>being} manufactured ) .",wiki_test_822,"Some Contestants ' Row displays even have video screens ( as used on the UK 's "" Bruce 's Price is Right "" and the recent Australian version in 2003 ) to display bids instead of toteboards ( the traditional toteboard on the US version was manufactured in the 1970 's , and is no longer manufactured ) .","Some Contestants ' Row displays even have video screens ( as used on the UK 's "" Bruce 's Price is Right "" and the recent Australian version in 2003 ) to display bids instead of tote boards ( the traditional tote board on the US version was manufactured in the 1970 's , and is no longer being manufactured ) ."
3471075764,6/23/2023 13:13:44,6656272436,6/23/2023 13:01:07,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This noun needs to be hyphenated. 
-'MEN' is put in quotation marks here because it is a publication; the period replaces the comma here because the two independent clauses are being joined without coordinating conjunction; alternatively, a semicolon could be used.
-This edit changes the word to reflect the American English  spelling.","An example of this {cross referencing=>cross-referencing} is that on the cover of {the MEN everyday , there=>""MEN"" every day . There} is a reference to a news feature or {programme=>program} on Channel M that evening .",wiki_dev_267,"An example of this cross referencing is that on the cover of the MEN everyday , there is a reference to a news feature or programme on Channel M that evening .","An example of this cross-referencing is that on the cover of ""MEN"" every day . There is a reference to a news feature or program on Channel M that evening ."
3471075765,6/22/2023 14:04:52,6655853724,6/22/2023 14:03:33,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-The capitalization is regularized.,"That season , his record was four wins and five losses with a 3.75 {Earned Run Average=>earned run average} and 79 strikeouts in 72 innings of work .",wiki_test_845,"That season , his record was four wins and five losses with a 3.75 Earned Run Average and 79 strikeouts in 72 innings of work .","That season , his record was four wins and five losses with a 3.75 earned run average and 79 strikeouts in 72 innings of work ."
3471075766,7/11/2023 07:10:15,6661949150,7/11/2023 07:09:08,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,I don't agree with the second change.,,,"- The prepositional phrase requires a comma at the beginning of the sentence.
- The British spelling ""theatre"" was changed to the standard American spelling.","On top of this {=>,} we {intend to go=>intended on going} to the {theatre=>theater} restaurant which was closed because of building activities .",fce_test_558,On top of this we intend to go to the theatre restaurant which was closed because of building activities .,"On top of this , we intended on going to the theater restaurant which was closed because of building activities ."
3471075767,7/11/2023 07:51:29,6661964711,7/11/2023 07:51:10,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The comma was changed to ""is"" to make a complete sentence.","Another example {,=>is} the internet .",fce_dev_49,"Another example , the internet .",Another example is the internet .
3471075768,6/23/2023 16:14:41,6656311016,6/23/2023 16:05:41,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- The comma was removed because this is not the conjunction of two independent clauses.
- Spelling correction.
- The movie title was put in quotes to adhere to some style guide rules.","The film is the last in the series {,=>} but was followed by an {unnoficial=>unofficial} sequel , called {Raptor ,=>""Raptor ,""} about dinosaurs attacking a small town .",wiki_test_891,"The film is the last in the series , but was followed by an unnoficial sequel , called Raptor , about dinosaurs attacking a small town .","The film is the last in the series but was followed by an unofficial sequel , called ""Raptor ,"" about dinosaurs attacking a small town ."
3471075769,6/22/2023 17:03:00,6655886920,6/22/2023 16:58:09,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,,,,"- ""favour"" was changed to ""favor"" because that is the American English first. 
- ""forst"" was a spelling error that was corrected with ""first.""","His concept of recapitulation has been refuted in the form he gave it ( now called "" strong recapitulation "" ) , in {favour=>favor} of the ideas {forst=>first} advanced by Karl Ernst von Baer .",wiki_dev_547,"His concept of recapitulation has been refuted in the form he gave it ( now called "" strong recapitulation "" ) , in favour of the ideas forst advanced by Karl Ernst von Baer .","His concept of recapitulation has been refuted in the form he gave it ( now called "" strong recapitulation "" ) , in favor of the ideas first advanced by Karl Ernst von Baer ."
3471075770,6/23/2023 17:07:26,6656324666,6/23/2023 17:07:04,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- The second ""l"" was removed to correct a spelling error.",We hope to see you at the party and have a {wonderfull=>wonderful} time together .,fce_dev_193,We hope to see you at the party and have a wonderfull time together .,We hope to see you at the party and have a wonderful time together .
3471075771,6/22/2023 16:16:24,6655878369,6/22/2023 16:15:14,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This edit corrects the noun so that it is plural.
-This edit corrects the noun so that it is plural.","As allegations of jamming by Ethiopia continued , VOA was also accused of censoring news about {death=>deaths} of civilians at the {hand=>hands} of the opposition .",wiki_test_387,"As allegations of jamming by Ethiopia continued , VOA was also accused of censoring news about death of civilians at the hand of the opposition .","As allegations of jamming by Ethiopia continued , VOA was also accused of censoring news about deaths of civilians at the hands of the opposition ."
3471075772,6/23/2023 17:30:50,6656333345,6/23/2023 17:29:59,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- The first letter of the first word in the sentence was capitalized to adhere to English grammar rules. 
- Since there was no opening parenthesis, the closing one was removed.","{born=>Born} February 5 , 1975 in Magnitogorsk , Chelyabinsk Oblast {)=>} is a retired male weightlifter from the Ukraine .",wiki_dev_751,"born February 5 , 1975 in Magnitogorsk , Chelyabinsk Oblast ) is a retired male weightlifter from the Ukraine .","Born February 5 , 1975 in Magnitogorsk , Chelyabinsk Oblast is a retired male weightlifter from the Ukraine ."
3471075773,6/23/2023 17:53:51,6656340549,6/23/2023 17:49:12,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- A comma was added before a relative clause. 
- ""post"" was changed to ""mail,"" which is the American English spelling.","I must sign off {=>,} as I want to catch the {post=>mail} .",fce_test_280,I must sign off as I want to catch the post .,"I must sign off , as I want to catch the mail ."
3471075774,7/11/2023 07:11:53,6661949933,7/11/2023 07:10:17,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- A semicolon was added as the two clauses are complete and independent. 
- ""They just will stay"" was changed to ""They will just stay"" which is the more frequent sentence order.
- ""Computer"" typically requires an article unless plural.","Maybe children will not have to go to school {,=>;} they {=>will} just {will=>} stay in their rooms and study from {=>a} computer , some kind of on-line education .",fce_test_363,"Maybe children will not have to go to school , they just will stay in their rooms and study from computer , some kind of on-line education .","Maybe children will not have to go to school ; they will just stay in their rooms and study from a computer , some kind of on-line education ."
3471075775,6/23/2023 12:24:15,6656260465,6/23/2023 12:19:09,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-'Stay' needs a preposition and cannot take a noun as a direct object because it is intransitive. 
-'Tent' either needs this article or to be made plural.","I usually stay {=>in} a tent during camping . Actually , I do n't like {=>the} tent so much .",fce_dev_836,"I usually stay a tent during camping . Actually , I do n't like tent so much .","I usually stay in a tent during camping . Actually , I do n't like the tent so much ."
3471075776,6/22/2023 16:33:37,6655881364,6/22/2023 16:31:36,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-This style edit reduces the complexity of the phrase.,"Moreover , I have been thinking about changing the location because , as you probably already know , some concert halls were not big enough to let everybody {who wanted go=>} in .",fce_dev_86,"Moreover , I have been thinking about changing the location because , as you probably already know , some concert halls were not big enough to let everybody who wanted go in .","Moreover , I have been thinking about changing the location because , as you probably already know , some concert halls were not big enough to let everybody in ."
3471075777,6/22/2023 19:55:09,6655917642,6/22/2023 19:42:06,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,"- A comma was added to follow grammar rules for lists in English.
- ""sprung suspensions"" corrects ""spring"" because of ""stiffly,"" and ""suspensions"" was deleted because it was replaced.","With modern {=>,} overdamped , stiffly {spring=>sprung suspensions} , {suspensions=>} this is less likely to be effective .",wiki_test_558,"With modern overdamped , stiffly spring , suspensions this is less likely to be effective .","With modern , overdamped , stiffly sprung suspensions , this is less likely to be effective ."
3471075778,7/11/2023 06:51:34,6661941747,7/11/2023 06:49:37,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,I don't agree with the last correction.,,,"- The shorted ""clause"" was replaced with the complete ""because"" to improve formality.
- ""Appear"" was changed to ""appears"" to match the third person required by the subject ""one piece of music.""
- ""Mode"" was capitalized because it is in a title.","One piece of music in the anime nicknamed "" Dark Chi 's Theme "" by fans ( {cause=>because} it {appear=>appears} in "" Freya {mode=>Mode} "" ) {, it=>} does not appear on any "" Chobits "" soundtrack .",wiki_dev_753,"One piece of music in the anime nicknamed "" Dark Chi 's Theme "" by fans ( cause it appear in "" Freya mode "" ) , it does not appear on any "" Chobits "" soundtrack .","One piece of music in the anime nicknamed "" Dark Chi 's Theme "" by fans ( because it appears in "" Freya Mode "" ) does not appear on any "" Chobits "" soundtrack ."
3471075779,6/23/2023 14:33:42,6656290164,6/23/2023 14:30:12,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This edit sets off the nonrestrictive clause in commas and puts the film title in quotation marks.
-This edit corrects the gender agreement for the pronoun.","Emma Frost will appear in the upcoming 2009 film {X-Men=>, ""X-Men} Origins : Wolverine {=>,""} in which {he=>she} will be played by Tahyna Tozzi .",wiki_test_544,Emma Frost will appear in the upcoming 2009 film X-Men Origins : Wolverine in which he will be played by Tahyna Tozzi .,"Emma Frost will appear in the upcoming 2009 film , ""X-Men Origins : Wolverine ,"" in which she will be played by Tahyna Tozzi ."
3471075780,6/23/2023 16:57:43,6656322183,6/23/2023 16:57:02,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,- A comma was added after the year in the date to adhere to grammar rules.,"The Acorn to Oak ( Bellota A Roble ) project was started on March 24 , 2006 {=>,} to ultimately establish a private , Latter-day Saint university in Latin America .",wiki_test_122,"The Acorn to Oak ( Bellota A Roble ) project was started on March 24 , 2006 to ultimately establish a private , Latter-day Saint university in Latin America .","The Acorn to Oak ( Bellota A Roble ) project was started on March 24 , 2006 , to ultimately establish a private , Latter-day Saint university in Latin America ."
3471075781,7/11/2023 08:08:22,6661969886,7/11/2023 07:52:27,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Found somenthing"" was changed to ""find something"" which corrects the spelling error and matches the tense with the future in the next clause.
- ""Will"" was inserted before ""call"" as the present tense is mainly used for habitual experiences.",If I {found somenthing=>find something} special to visit in three hours {=>.} I {=>will} call you .,fce_test_86,If I found somenthing special to visit in three hours I call you .,If I find something special to visit in three hours . I will call you .
3471075782,6/22/2023 13:34:38,6655846197,6/22/2023 13:30:34,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-'Relevant' is moved to apply to the noun because this construction is more common and natural sounding in American English.,Two other early {=>relevant} writers {relevant=>} on dependency theory were François Perroux and Kurt Rothschild .,wiki_dev_458,Two other early writers relevant on dependency theory were François Perroux and Kurt Rothschild .,Two other early relevant writers on dependency theory were François Perroux and Kurt Rothschild .
3471075783,7/11/2023 08:31:04,6661978064,7/11/2023 08:30:48,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Have"" was inserted as the phrase is missing a verb.",Ohio Valley College does not {=>have} national fraternities and sororities .,wiki_dev_29,Ohio Valley College does not national fraternities and sororities .,Ohio Valley College does not have national fraternities and sororities .
3471075784,6/22/2023 14:05:28,6655853849,6/22/2023 14:04:54,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-'Jiu-Jitsu' is spelled with a hyphen.,"Peter K. Sell , commonly referred to as Drago ( born on August 5,1982 in West Islip , New York ) is an American mixed martial artist specializing in Brazilian {Jiu Jitsu=>Jiu-Jitsu} .",wiki_test_181,"Peter K. Sell , commonly referred to as Drago ( born on August 5,1982 in West Islip , New York ) is an American mixed martial artist specializing in Brazilian Jiu Jitsu .","Peter K. Sell , commonly referred to as Drago ( born on August 5,1982 in West Islip , New York ) is an American mixed martial artist specializing in Brazilian Jiu-Jitsu ."
3471075785,6/22/2023 16:16:40,6655878399,6/22/2023 16:15:16,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,,It's unclear if this is meaning changing,not_annotatable,I think this revision might be meaning changing,I wonder if I can {take=>bring} them as well .,fce_dev_772,I wonder if I can take them as well .,I wonder if I can bring them as well .
3471075786,6/22/2023 20:08:28,6655920988,6/22/2023 20:05:48,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,- Commas were added to adhere to  grammar rules that a comma should be added before a conjunction and before relative clauses.,"Sometimes it is necessary and sometimes not {=>,} and overall {=>,} it is not always enjoyable .",fce_test_452,Sometimes it is necessary and sometimes not and overall it is not always enjoyable .,"Sometimes it is necessary and sometimes not , and overall , it is not always enjoyable ."
3471075787,7/11/2023 05:44:46,6661906481,7/11/2023 05:42:52,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- Both ""firstly"" and ""first"" work but the latter is more concise and is often used to introduce lists.
- The British spelling was changed to the American spelling ""program.""","{Firstly=>First} , I would like to thank you for the {programme=>program} that you provided .",fce_dev_507,"Firstly , I would like to thank you for the programme that you provided .","First , I would like to thank you for the program that you provided ."
3471075788,6/22/2023 18:26:10,6655900854,6/22/2023 18:22:59,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,,,,"- ""With"" is the correct preposition when it precedes ""the.""",I 'm pleased to be able to help you {for=>with} the international student conference .,fce_dev_693,I 'm pleased to be able to help you for the international student conference .,I 'm pleased to be able to help you with the international student conference .
3471075789,7/11/2023 09:22:37,6661993123,7/11/2023 09:21:45,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- A comma was inserted after ""Force"" as it is a series of items.
- ""Recognizes"" was changed to ""recognize"" as the subject is plural.","The United States Army , Air {Force=>Force,} and Navy {recognizes=>recognize} 17 campaign stars ( 3 silver and 2 bronze service stars ) on the Vietnam Service campaign streamer .",wiki_dev_579,"The United States Army , Air Force and Navy recognizes 17 campaign stars ( 3 silver and 2 bronze service stars ) on the Vietnam Service campaign streamer .","The United States Army , Air Force, and Navy recognize 17 campaign stars ( 3 silver and 2 bronze service stars ) on the Vietnam Service campaign streamer ."
3471075790,6/22/2023 14:03:04,6655853311,6/22/2023 14:00:57,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-'The audience' is a singular noun, which means the verb 'to have' should be conjugated to reflect the 3rd person singular, which would be 'has.'
-A comma is needed here because the two clauses are being joined with a coordinating conjunction.","Second thing , you should open the show on time because if the audience {have=>has} to wait , they will not feel happy {=>,} but I think you know that .",fce_dev_701,"Second thing , you should open the show on time because if the audience have to wait , they will not feel happy but I think you know that .","Second thing , you should open the show on time because if the audience has to wait , they will not feel happy , but I think you know that ."
3471075791,7/11/2023 06:30:00,6661931742,7/11/2023 06:28:59,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- A period is standard after ""DR"" in American English.
- A comma was inserted to mark the list.","In 1987 , when {Dr=>Dr.} Niven was in ailing health , {Dr=>Dr.} John Bear agreed to take the school on {=>,} and became its President , moving the school to Hilo , Hawaii , where he continued in charge until 1992 .",wiki_test_100,"In 1987 , when Dr Niven was in ailing health , Dr John Bear agreed to take the school on and became its President , moving the school to Hilo , Hawaii , where he continued in charge until 1992 .","In 1987 , when Dr. Niven was in ailing health , Dr. John Bear agreed to take the school on , and became its President , moving the school to Hilo , Hawaii , where he continued in charge until 1992 ."
3471075792,6/22/2023 16:41:13,6655882821,6/22/2023 16:25:43,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,,,,"- ""organisation"" was changed to ""organization"" which is the American English spelling.
- De-capitalizing ""Second"" is incorrect because ""Second Sino-Japanese War"" is a proper noun.
- Changing ""1937-38"" to ""1937-1938"" makes the text more readable and easier to understand.",The battalion 's original {organisation=>organization} and tactics were based around Communist Chinese precepts Carlson had witnessed while he was an observer with the Communists during the {Second=>second} Sino-Japanese War between {1937-38=>1937-1938} .,wiki_dev_239,The battalion 's original organisation and tactics were based around Communist Chinese precepts Carlson had witnessed while he was an observer with the Communists during the Second Sino-Japanese War between 1937-38 .,The battalion 's original organization and tactics were based around Communist Chinese precepts Carlson had witnessed while he was an observer with the Communists during the second Sino-Japanese War between 1937-1938 .
3471075793,6/22/2023 20:19:26,6655923285,6/22/2023 20:17:16,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,"- The article ""a"" is needed because it is needed before the adjective ""boring.""","That was {=>a} bit boring , but it was part of my job .",fce_dev_734,"That was bit boring , but it was part of my job .","That was a bit boring , but it was part of my job ."
3471075794,6/23/2023 17:28:05,6656332189,6/23/2023 17:10:51,False,cf_internal,1.0,47004074,US,Indiana,Bloomington,68.38.141.196,,,,"- Removing the article and making ""New Zealand"" plural makes the sentence more natural sounding.",{The=>} New {Zealand=>Zealand's} 20 cent coin is the second lowest denomination coin of the New Zealand dollar .,wiki_dev_86,The New Zealand 20 cent coin is the second lowest denomination coin of the New Zealand dollar .,New Zealand's 20 cent coin is the second lowest denomination coin of the New Zealand dollar .
3471075795,6/22/2023 22:29:26,6655943661,6/22/2023 22:28:27,False,cf_internal,1.0,47004074,US,Illinois,Chicago,89.187.180.15,,,,"- The spelling of ""suppost"" was corrected to ""supposed.""
- The format of ""19.30"" was corrected to ""19:30"" to match American English standards.","Then the show was {suppost=>supposed} to start at {19.30=>19 : 30} hours but it started at 20 : 15 , more than half an hour later .",fce_dev_347,"Then the show was suppost to start at 19.30 hours but it started at 20 : 15 , more than half an hour later .","Then the show was supposed to start at 19 : 30 hours but it started at 20 : 15 , more than half an hour later ."
3471075796,6/22/2023 18:22:58,6655900495,6/22/2023 18:20:32,False,cf_internal,1.0,47004074,US,Illinois,Chicago,154.47.25.194,"Changing ""feelings"" to ""opinions"" sounds more natural, but this could be meaning changing.",,,"- ""Unfortunalety"" is changed to ""Unfortunately,"" which fixes a spelling error and adds the correct punctuation. 
- Changing ""feelings"" to ""opinions"" sounds more natural, but this could be meaning changing.","{Unfortunalety=>Unfortunately ,} my {feelings=>opinions} are rather bad .",fce_dev_500,Unfortunalety my feelings are rather bad .,"Unfortunately , my opinions are rather bad ."
3471075797,6/22/2023 20:45:30,6655927524,6/22/2023 20:43:03,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,"- ""harbour"" was corrected to the American English spelling, ""harbor.""
- A hyphen was added to correct the spelling error.","Situated at 54 ° North , the {harbour=>harbor} is the {northwesternmost=>north-westernmost} port in North America to be linked to the continent 's railway network .",wiki_dev_877,"Situated at 54 ° North , the harbour is the northwesternmost port in North America to be linked to the continent 's railway network .","Situated at 54 ° North , the harbor is the north-westernmost port in North America to be linked to the continent 's railway network ."
3471075798,7/11/2023 07:28:56,6661956827,7/11/2023 07:28:03,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Does"" was replaced with ""is"" as ""what is it like"" is a set phrase.",What {does=>is} it like in July over there ?,fce_dev_649,What does it like in July over there ?,What is it like in July over there ?
3471075799,6/22/2023 19:42:05,6655914679,6/22/2023 19:39:11,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,"- The spelling of ""organiser"" was changed to ""organizer,"" which is the American English spelling.
- The commas were removed to follow English punctuation rules.
- ""does"" was changed to ""do"" to match the number of ""people.""","The {organiser=>organizer} of the concert asked my school for about 15 people {,=>} who {does=>do} art {,=>} to help decorate the stage .",fce_test_753,"The organiser of the concert asked my school for about 15 people , who does art , to help decorate the stage .",The organizer of the concert asked my school for about 15 people who do art to help decorate the stage .
3471075800,6/22/2023 16:15:13,6655878155,6/22/2023 16:12:46,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This edit changes the spelling to the American English spelling.
-This edit changes the spelling to the American English spelling.
-This edit adds a needed comma because the two independent clauses are joined with a coordinating conjunction.","The {centre=>center} stands 15 {metres=>meters} above the {ground=>ground,} and its sole support comes from the structure around its two lift shafts - it is approximately the same height as the Pavilion directly opposite it on the other side of the ground .",wiki_dev_469,The centre stands 15 metres above the ground and its sole support comes from the structure around its two lift shafts - it is approximately the same height as the Pavilion directly opposite it on the other side of the ground .,"The center stands 15 meters above the ground, and its sole support comes from the structure around its two lift shafts - it is approximately the same height as the Pavilion directly opposite it on the other side of the ground ."
3471075801,6/22/2023 13:16:12,6655841020,6/22/2023 13:11:44,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-'Centre' was rewritten as 'center' to use the American English spelling.
-The comma was replaced with a semicolon because the two joined clauses are  independent clauses and there is no coordinating conjunction.","The {centre=>center} basically provides training in the hospitality sector to women who might not have that opportunity {,=>;} plus her end-of-the-day product is graciously given to a local YWCA women 's shelter or Out of the Cold Program .",wiki_dev_438,"The centre basically provides training in the hospitality sector to women who might not have that opportunity , plus her end-of-the-day product is graciously given to a local YWCA women 's shelter or Out of the Cold Program .",The center basically provides training in the hospitality sector to women who might not have that opportunity ; plus her end-of-the-day product is graciously given to a local YWCA women 's shelter or Out of the Cold Program .
3471075802,7/11/2023 06:49:35,6661940873,7/11/2023 06:47:09,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- ""Felt"" was replaced with ""fell"" as ""fell in love"" is a common set phrase.
- The quotes were replaced with ""named"" to improve clarity and flow.
- "", She is"" was replaced with ""She was"" to match the tense of the other verbs in the sentence and to properly split the two independent clauses.
- The quotes were removed around ""hot dogs"" as it is a typical noun.","I {felt=>fell} in love with a beautiful girl {""=>named} Calen {"" , she is=>. She was} from Spain and was selling {""=>} hot dogs {""=>} .",fce_dev_857,"I felt in love with a beautiful girl "" Calen "" , she is from Spain and was selling "" hot dogs "" .",I fell in love with a beautiful girl named Calen . She was from Spain and was selling hot dogs .
3471075803,6/22/2023 20:21:27,6655923563,6/22/2023 20:19:27,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,,,,"- When contrasting in this form, ""of"" is needed.
- The comma was removed because the conjunction ""and"" is not being used to conjoin two independent clauses in this sentence.","The metric system of Old English poetry was different from that {=>of} modern English {,=>} and more related to the verse forms of most of the older Germanic languages .",wiki_test_653,"The metric system of Old English poetry was different from that modern English , and more related to the verse forms of most of the older Germanic languages .",The metric system of Old English poetry was different from that of modern English and more related to the verse forms of most of the older Germanic languages .
3471075804,6/23/2023 12:33:10,6656263144,6/23/2023 12:31:03,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-This edit corrects the spelling of 'balloons.'
-This edit adds a necessary closing parenthesis.","Party {baloons=>balloons} also work wonders ( again , subject to any restrictions you may be under as to what you are allowed to use {=>)} .",wiki_dev_28,"Party baloons also work wonders ( again , subject to any restrictions you may be under as to what you are allowed to use .","Party balloons also work wonders ( again , subject to any restrictions you may be under as to what you are allowed to use ) ."
3471075805,6/22/2023 20:39:12,6655926449,6/22/2023 20:26:06,False,cf_internal,1.0,47004074,US,Indiana,Columbus,73.103.214.139,"""an"" -> ""a"" is incorrect",,,"- The closing quote in the name was corrected to be an apostrophe.
- The comma and period were put inside the quotations to follow certain style guide rules.","Israel {Kamakawiwoʻole=>Kamakawiwo'ole} 's album "" Facing {Future=>Future,} "" {,=>} released in 1993 , included {an=>a} ukulele medley of "" Over the Rainbow "" and "" What a Wonderful {World=>World.} "" {.=>}",wiki_dev_82,"Israel Kamakawiwoʻole 's album "" Facing Future "" , released in 1993 , included an ukulele medley of "" Over the Rainbow "" and "" What a Wonderful World "" .","Israel Kamakawiwo'ole 's album "" Facing Future, "" released in 1993 , included a ukulele medley of "" Over the Rainbow "" and "" What a Wonderful World. """
3471075806,6/22/2023 13:36:04,6655846507,6/22/2023 13:34:39,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-A comma is inserted because what proceeds it is an introductory phrase.
-'This' is deleted because it makes the sentence structure needlessly complex.","In my opinion {=>,} there 's nothing special that I 'd like to change , maybe only {this ,=>} that I would n't have to change my boots .",fce_dev_271,"In my opinion there 's nothing special that I 'd like to change , maybe only this , that I would n't have to change my boots .","In my opinion , there 's nothing special that I 'd like to change , maybe only that I would n't have to change my boots ."
3471075807,7/11/2023 05:40:06,6661904248,7/11/2023 05:38:41,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The compound ""full time"" needs a hyphen when it is used as an adjective.","A single mother and grandmother of two , she ' s now a {full time=>full-time} writer who lives in Ahmedabad .",wiki_dev_408,"A single mother and grandmother of two , she ' s now a full time writer who lives in Ahmedabad .","A single mother and grandmother of two , she ' s now a full-time writer who lives in Ahmedabad ."
3471075808,7/11/2023 05:40:34,6661904462,7/11/2023 05:40:08,False,cf_internal,1.0,46922503,IT,Veneto,Vicenza,93.70.93.159,,,,"- The phrase ""wrong came up again"" was changed to ""else happened"" to improve fluency.","However , something {wrong came up again=>else happened} .",fce_dev_620,"However , something wrong came up again .","However , something else happened ."
3471075809,6/22/2023 22:28:03,6655943287,6/22/2023 22:23:08,False,cf_internal,1.0,47004074,US,Illinois,Chicago,89.187.180.15,,,,"- ""any problems"" was added to match the sentence.
- ""to work"" was corrected to ""working"" because ""dislike"" requires a direct object.
- A comma was added before a conjunction to conjoin two independent clauses.
- Spelling of ""say"" was corrected to ""stay.""","In our class , we do n't have {problem=>any problems} with students who dislike {to work=>working} , because we are all there for the same reasons {=>,} and nobody wants to {say=>stay} there years and years .",fce_dev_447,"In our class , we do n't have problem with students who dislike to work , because we are all there for the same reasons and nobody wants to say there years and years .","In our class , we do n't have any problems with students who dislike working , because we are all there for the same reasons , and nobody wants to stay there years and years ."
3471075810,6/22/2023 13:53:29,6655851014,6/22/2023 13:53:08,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,-'Disappeared' is the correct spelling of this word.,"He threw his lot in with Robert Curthose , who knighted him , and {dissapered=>disappeared} from history .",wiki_dev_570,"He threw his lot in with Robert Curthose , who knighted him , and dissapered from history .","He threw his lot in with Robert Curthose , who knighted him , and disappeared from history ."
3471075811,6/22/2023 16:40:43,6655882731,6/22/2023 16:38:20,False,cf_internal,1.0,46282460,US,Florida,Land O' Lakes,47.198.82.26,,,,"-Here, there is a comma incorrectly joining two independent clauses. This solution replaces the comma with a period and fixes the resulting capitalization. Other solutions would include replacing the comma with a semicolon or  adding an 'and' between the comma and 'he.'","It is unknown whether he truly believes and knows his research had direct involvement with the outbreak {, he=>. He} is lying , or his explanation is an educated hypothesis .",wiki_test_62,"It is unknown whether he truly believes and knows his research had direct involvement with the outbreak , he is lying , or his explanation is an educated hypothesis .","It is unknown whether he truly believes and knows his research had direct involvement with the outbreak . He is lying , or his explanation is an educated hypothesis ."
