_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,are_these_explanations_acceptable,please_include_your_reasons_for_rejecting_the_item,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,aligned,comments,describe_why_this_is_not_annotatable,id,not_annotatable,original,please_explain_the_revisions_write_na_if_not_annotatable,revised
3476786254,7/14/2023 16:25:43,6663543888,7/14/2023 16:16:58,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,New London,US,6/30/2023 17:46:22,6658842772,208.103.64.187,Connecticut,6/30/2023 17:43:08,False,1.0,3473346237,46914346,"Secondly , technology has changed my daily life because it allows me to do {much=>many} more things than before .",,,fce_test_108,,"Secondly , technology has changed my daily life because it allows me to do much more things than before .","- ""Much"" replaced with ""many."" ""Many"" is the correct word with plural nouns like ""things.""","Secondly , technology has changed my daily life because it allows me to do many more things than before ."
3476786258,7/14/2023 12:28:19,6663505927,7/14/2023 12:28:05,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,New London,US,6/28/2023 16:16:31,6658097068,208.103.64.187,Connecticut,6/28/2023 16:11:31,False,1.0,3473344931,46914346,"Metabotropic {receptor=>receptors} , which can have a diverse range of effects on a cell , {transduct=>transduce} the signal by second messenger systems .","""Transduct"" is in fact attested in scientific texts.",,wiki_dev_263,,"Metabotropic receptor , which can have a diverse range of effects on a cell , transduct the signal by second messenger systems .","- Singular form ""receptor"" replaced with plural form ""receptors,"" which is correct here
- ""Transduct"" replaced by ""transduce,"" which is the preferred verb form.","Metabotropic receptors , which can have a diverse range of effects on a cell , transduce the signal by second messenger systems ."
3476786259,7/17/2023 18:02:04,6664086893,7/17/2023 18:01:56,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,New London,US,6/28/2023 17:48:04,6658117592,208.103.64.187,Connecticut,6/28/2023 17:47:49,False,1.0,3473343923,46914346,"As part of the discipline structure at the school , a large number of {permenent=>permanent} exclusions occur .",,,wiki_test_599,,"As part of the discipline structure at the school , a large number of permenent exclusions occur .","- The spelling of ""permanent"" was corrected.","As part of the discipline structure at the school , a large number of permanent exclusions occur ."
3476786261,7/14/2023 15:19:24,6663535114,7/14/2023 15:19:03,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,New Orleans,US,7/6/2023 22:07:24,6660584203,108.93.19.1,Louisiana,7/6/2023 22:06:54,False,1.0,3473344655,46914346,"If {your=>you} are looking for information , please visit my German {wikipedia=>Wikipedia} site .",,,wiki_dev_225,,"If your are looking for information , please visit my German wikipedia site .","- ""your"" corrected to ""you.""
- ""Wikipedia"" capitalized because it is the name of a website.","If you are looking for information , please visit my German Wikipedia site ."
3476786263,7/17/2023 18:01:55,6664086871,7/17/2023 18:01:42,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,New London,US,6/28/2023 17:16:28,6658111518,208.103.64.187,Connecticut,6/28/2023 17:09:53,False,1.0,3473344592,46914346,"I have just received the excellent news about the prize I have won {=>,} and I am writing to you {in order to give you=>with} all the details you need .",,,fce_test_111,,I have just received the excellent news about the prize I have won and I am writing to you in order to give you all the details you need .,"- A comma was added to divide the two clauses separated by ""and""
- ""In order to give you"" was replaced by ""with"" for conciseness.","I have just received the excellent news about the prize I have won , and I am writing to you with all the details you need ."
3476786265,7/14/2023 18:10:36,6663557519,7/14/2023 18:10:17,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,New London,US,6/30/2023 17:31:03,6658840799,208.103.64.187,Connecticut,6/30/2023 17:30:06,False,1.0,3473344841,46914346,"While most systems store {there=>their} data as RDF , some even support various levels of {ontology=>ontological} reasoning .",,,wiki_dev_628,,"While most systems store there data as RDF , some even support various levels of ontology reasoning .","- Spelling of ""their"" corrected. In this case, it is being used as a possessive pronoun, so ""their"" is correct.
- ""Ontology"" replaced by ""ontological."" In this case, the word is being used as an adjective, so this is the correct form.","While most systems store their data as RDF , some even support various levels of ontological reasoning ."
3476786266,7/14/2023 16:04:59,6663541572,7/14/2023 15:57:22,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,New London,US,6/28/2023 16:53:26,6658106241,208.103.64.187,Connecticut,6/28/2023 16:50:32,False,1.0,3473346804,46914346,"The {flirtaciously=>flirtatiously} broad scope of this rule was made virtually toothful {=>,} however {=>,} by the {perplections=>perplexions} .",,,wiki_test_849,,The flirtaciously broad scope of this rule was made virtually toothful however by the perplections .,"- Spelling of ""flirtatiously"" was corrected
- Commas were inserted around ""however."" Commas are needed when ""however"" is used in the middle of a sentence.","The flirtatiously broad scope of this rule was made virtually toothful , however , by the perplexions ."
3476786268,7/17/2023 16:56:29,6664078279,7/17/2023 16:56:14,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,New Orleans,US,7/9/2023 19:14:53,6661137009,108.93.19.1,Louisiana,7/9/2023 19:13:54,False,1.0,3473347129,46914346,"First of all {=>,} I would like to travel {on=>in} July because I will I have finished my exams by the end of June .",,,fce_dev_335,,First of all I would like to travel on July because I will I have finished my exams by the end of June .,"- Commas are usually needed after phrases like ""first of all"" at the beginning of a sentence.
- ""in"" is the correct preposition to go with the name of a month.","First of all , I would like to travel in July because I will I have finished my exams by the end of June ."
3476786269,7/14/2023 12:23:32,6663504773,7/14/2023 12:19:19,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,this_is_a_false_nonannotatable_item,cf_internal,New Orleans,US,7/10/2023 21:10:15,6661749602,141.164.29.205,Louisiana,7/10/2023 21:09:08,False,1.0,3473343935,46914346,"Studies in the eighties distinguished between degrees of postediting which , in the context of the European Commission Translation Service , were first defined as conventional and rapid5 {=>,} or full and {rapid6=>rapid} .",Removes information/changes meaning.,,wiki_dev_627,,"Studies in the eighties distinguished between degrees of postediting which , in the context of the European Commission Translation Service , were first defined as conventional and rapid5 or full and rapid6 .","- Commas are usually used to separate phrases containing ""and.""
- NA","Studies in the eighties distinguished between degrees of postediting which , in the context of the European Commission Translation Service , were first defined as conventional and rapid5 , or full and rapid ."
3476786270,7/17/2023 17:32:02,6664083547,7/17/2023 17:31:32,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,New Orleans,US,7/9/2023 19:05:41,6661136672,108.93.19.1,Louisiana,7/9/2023 19:04:38,False,1.0,3473347125,46914346,"I SUGGEST THAT WE {SHOULD=>} GO TO THE NATIONAL ART GALLERY IN THE MORNING {=>,} AND INSTEAD OF HAVING THE AFTERNOON FREE {=>,} WE COULD GO TO THE FASHION AND LEISURE SHOW .",,,fce_test_284,,I SUGGEST THAT WE SHOULD GO TO THE NATIONAL ART GALLERY IN THE MORNING AND INSTEAD OF HAVING THE AFTERNOON FREE WE COULD GO TO THE FASHION AND LEISURE SHOW .,"- ""SHOULD"" removed for conciseness.
- Commas are usually added before clauses introduced by ""and.""
- A comma is usually placed after a phrase beginning with ""instead.""","I SUGGEST THAT WE GO TO THE NATIONAL ART GALLERY IN THE MORNING , AND INSTEAD OF HAVING THE AFTERNOON FREE , WE COULD GO TO THE FASHION AND LEISURE SHOW ."
3476786271,7/14/2023 17:49:50,6663555245,7/14/2023 17:49:39,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,New London,US,6/29/2023 18:11:14,6658453341,208.103.64.187,Connecticut,6/29/2023 18:11:00,False,1.0,3473345310,46914346,"{Firstly=>First} , there was a different actor instead of the famous actor , Danny Brook .",,,fce_test_220,,"Firstly , there was a different actor instead of the famous actor , Danny Brook .","- ""Firstly"" was replaced with ""First"" for conciseness.","First , there was a different actor instead of the famous actor , Danny Brook ."
3476786273,7/17/2023 17:36:05,6664084073,7/17/2023 17:35:59,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,New London,US,6/30/2023 15:45:46,6658819801,208.103.64.187,Connecticut,6/30/2023 15:45:11,False,1.0,3473346380,46914346,I think it would be better for me to travel {on=>in} July .,,,fce_dev_573,,I think it would be better for me to travel on July .,"- ""On"" replaced with ""in."" Typically ""in"" is the correct preposition before a month.",I think it would be better for me to travel in July .
3476786275,7/17/2023 16:40:46,6664075672,7/17/2023 16:40:31,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,New Orleans,US,7/6/2023 22:37:55,6660591081,108.93.19.1,Louisiana,7/6/2023 22:18:12,False,1.0,3473343927,46914346,"It 's a great opportunity because in our fast developing world we have to look fashionable {=>,} and this kind of show happens quite {rare=>rarely} .",,,fce_test_335,,It 's a great opportunity because in our fast developing world we have to look fashionable and this kind of show happens quite rare .,"- Commas are usually needed between two sentence joined with words like ""and"" and ""or.""
- When coming after words like ""quite,"" the adverb form ""rarely"" is required.","It 's a great opportunity because in our fast developing world we have to look fashionable , and this kind of show happens quite rarely ."
3476786276,7/14/2023 15:18:36,6663534969,7/14/2023 15:18:26,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,New Orleans,US,7/6/2023 23:35:15,6660603575,108.93.19.1,Louisiana,7/6/2023 23:33:46,False,1.0,3473345100,46914346,"So , I am going to choose {Golf=>golf} and {Tennis=>tennis} .",,,fce_test_209,,"So , I am going to choose Golf and Tennis .","- Unnecessary capitalization of ""golf"" removed.
- Unnecessary capitalization of ""tennis"" removed.","So , I am going to choose golf and tennis ."
3476786277,7/14/2023 15:56:46,6663540676,7/14/2023 15:56:36,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,this_is_a_false_nonannotatable_item,cf_internal,New London,US,6/28/2023 16:31:30,6658100902,208.103.64.187,Connecticut,6/28/2023 16:26:23,False,1.0,3473345827,46914346,"Rifkin is best known in Hollywood circles for writing family-friendly comedies like {=>""} Mousehunt {=>""} and 2007 's {Underdog .=>"" Underdog. ""}",Quotes generally not put around movie titles,,wiki_test_774,,Rifkin is best known in Hollywood circles for writing family-friendly comedies like Mousehunt and 2007 's Underdog .,-NA,"Rifkin is best known in Hollywood circles for writing family-friendly comedies like "" Mousehunt "" and 2007 's "" Underdog. """
3476786280,7/14/2023 15:40:10,6663538456,7/14/2023 15:39:53,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Padova,IT,7/4/2023 11:08:18,6659744234,93.70.101.84,Veneto,7/4/2023 11:07:46,False,1.0,3473344005,46922503,"Finally , I would be grateful to you {,=>} if you told me about clothes and money .",,,fce_dev_339,,"Finally , I would be grateful to you , if you told me about clothes and money .","- The comma before ""if"" was removed because it is unnecessary when the if clause occurs at the end of the sentence.","Finally , I would be grateful to you if you told me about clothes and money ."
3476786281,7/14/2023 12:46:33,6663509738,7/14/2023 12:43:59,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Vicenza,IT,7/11/2023 10:04:12,6662006077,93.70.93.159,Veneto,7/11/2023 10:01:59,False,1.0,3473344961,46922503,"Consequently {=>,} I hope that {=>it} is possible to join the camp during the last two weeks of July , when the company I work with suspends its activities .",,,fce_test_186,,"Consequently I hope that is possible to join the camp during the last two weeks of July , when the company I work with suspends its activities .","- A comma was added after ""Consequently"" as this adverb is at the start of the sentence.
- ""It"" was inserted so that the following clause has a subject.","Consequently , I hope that it is possible to join the camp during the last two weeks of July , when the company I work with suspends its activities ."
3476786284,7/14/2023 18:30:27,6663559196,7/14/2023 18:30:13,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Vicenza,IT,7/11/2023 09:45:01,6662000508,93.70.93.159,Veneto,7/11/2023 09:44:13,False,1.0,3473347313,46922503,This distinction has {lead to=>led} some people to falsely assume that {iaijutsu=>Iaijutsu} is a practice aimed at the self defense of a Samurai .,,,wiki_dev_673,,This distinction has lead to some people to falsely assume that iaijutsu is a practice aimed at the self defense of a Samurai .,"- ""Led"" is the correct form after ""has"" in the present perfect tense. 
- ""Iaijutsu"" is a proper noun.",This distinction has led some people to falsely assume that Iaijutsu is a practice aimed at the self defense of a Samurai .
3476786285,7/14/2023 15:20:40,6663535356,7/14/2023 15:19:25,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Vicenza,IT,7/8/2023 07:17:13,6661027359,93.70.93.159,Veneto,7/8/2023 07:13:54,False,1.0,3473345554,46922503,Thank you for {choosen=>choosing} our ticket {at=>in} the final .,,,fce_test_826,,Thank you for choosen our ticket at the final .,"- ""Choosen"" was corrected ""choosing"" as the gerund (-ing form) is used after the phrase ""Thank you for.""",Thank you for choosing our ticket in the final .
3476786286,7/14/2023 17:47:12,6663554854,7/14/2023 17:46:51,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Padova,IT,7/4/2023 06:28:25,6659651581,93.70.101.84,Veneto,7/4/2023 06:25:45,False,1.0,3473343744,46922503,"{Is=>It's} possible that she , with Swordsman and Yellowjacket {=>,} could {be=>have} survived too , but is not clear .",,,wiki_test_242,,"Is possible that she , with Swordsman and Yellowjacket could be survived too , but is not clear .","- ""Is"" is replaced with ""It's"" to fix the spelling error and make the sentence complete.
- The comma is inserted after ""Yellowjacket"" to complete the offset phrase that was started with the first comma.
- ""Be"" is changed to ""have"" as the usage of ""be"" with ""survived"" because the perfect tense requires ""have.""","It's possible that she , with Swordsman and Yellowjacket , could have survived too , but is not clear ."
3476786287,7/17/2023 17:48:58,6664085572,7/17/2023 17:48:26,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,"the_explanations_dont_cover_all_the_revisions
the_explanation_is_incorrect_confusing_or_slightly_off",cf_internal,Vicenza,IT,7/8/2023 07:21:41,6661027687,93.70.93.159,Veneto,7/8/2023 07:17:15,False,1.0,3473344347,46922503,"Abraham Lincoln High School , also referred to as Lincoln High School , Lincoln , or Main ( {Mainly Students=>mainly students} refer to it as this ) {=>,} is a secondary school located in Des Moines , Iowa , USA .",,I disagree with the first correction. Typically the first letter is capitalized inside parenthesis when there is a complete clause.,wiki_dev_137,not_annotatable,"Abraham Lincoln High School , also referred to as Lincoln High School , Lincoln , or Main ( Mainly Students refer to it as this ) is a secondary school located in Des Moines , Iowa , USA .",- A comma was inserted to mark the nonessential clause.,"Abraham Lincoln High School , also referred to as Lincoln High School , Lincoln , or Main ( mainly students refer to it as this ) , is a secondary school located in Des Moines , Iowa , USA ."
3476786288,7/14/2023 18:40:49,6663560297,7/14/2023 18:40:22,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Vicenza,IT,7/11/2023 09:44:12,6662000201,93.70.93.159,Veneto,7/11/2023 09:43:18,False,1.0,3473343787,46922503,"Your advertisement {says '=>said ""} discounts available {'=>, ""} but {it was=>they were} not available .",,,fce_test_526,,Your advertisement says ' discounts available ' but it was not available .,"- Double quotes are typically used for quoted speech.
- ""It was"" was changed to ""they were"" to agree with the plural noun ""discounts.""","Your advertisement said "" discounts available , "" but they were not available ."
3476786289,7/17/2023 16:56:56,6664078330,7/17/2023 16:56:30,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Padova,IT,7/4/2023 08:00:36,6659686105,93.70.101.84,Veneto,7/4/2023 07:49:39,False,1.0,3473345999,46922503,"I was just walking down by {=>the} dressing room {=>, and the} manager {said that=>asked} if I could help them .",,,fce_test_61,,I was just walking down by dressing room manager said that if I could help them .,"- ""The"" is inserted before ""dressing room"" as singular nouns usually require an article.
- The phrase "", and the"" is inserted before manager to connect the two independent clauses and to add a required article before the singular noun.
- ""Said that"" is replaced with ""asked"" to improve clarity and fluency.","I was just walking down by the dressing room , and the manager asked if I could help them ."
3476786292,7/14/2023 15:16:59,6663534633,7/14/2023 15:16:43,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Vicenza,IT,7/11/2023 11:00:16,6662021398,93.70.93.159,Veneto,7/11/2023 10:59:23,False,1.0,3473347100,46922503,I would {=>like to} ask you {to=>for} my money back .,,,fce_test_668,,I would ask you to my money back .,"- ""Like to"" is added to improve fluency and politeness.
- ""To"" was changed to ""for"" as ""for"" after ""ask"" is used with nouns.",I would like to ask you for my money back .
3476786295,7/17/2023 17:26:51,6664082708,7/17/2023 17:26:33,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Vicenza,IT,7/11/2023 11:42:00,6662033216,93.70.93.159,Veneto,7/11/2023 11:39:11,False,1.0,3473346220,46922503,"However {=>,} Putin later broke the agreement because he was infuriated by the critical coverage of Russian submarine Kursk explosion by Russian ORT TV {=>, a} channel owned by Berezovsky .",,,wiki_dev_559,,However Putin later broke the agreement because he was infuriated by the critical coverage of Russian submarine Kursk explosion by Russian ORT TV channel owned by Berezovsky .,"- A comma is typically placed after ""However"" at the beginning of a sentence.
- The phrase "", a"" was inserted to improve clarity.","However , Putin later broke the agreement because he was infuriated by the critical coverage of Russian submarine Kursk explosion by Russian ORT TV , a channel owned by Berezovsky ."
3476786296,7/17/2023 16:55:01,6664078030,7/17/2023 16:54:54,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Vicenza,IT,7/10/2023 05:42:23,6661287293,93.70.93.159,Veneto,7/10/2023 05:41:56,False,1.0,3473347147,46922503,We thought that we could change the {programme=>program} this way : we could go to the Science Museum Wednesday afternoon instead of Tuesday .,,,fce_test_27,,We thought that we could change the programme this way : we could go to the Science Museum Wednesday afternoon instead of Tuesday .,"- The spelling ""programme"" was changed to the more standard American English version ""program.""",We thought that we could change the program this way : we could go to the Science Museum Wednesday afternoon instead of Tuesday .
3476786298,7/14/2023 18:05:40,6663557068,7/14/2023 18:05:24,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Padova,IT,7/4/2023 09:55:36,6659723851,93.70.101.84,Veneto,7/4/2023 09:54:50,False,1.0,3473345644,46922503,I am glad that all {=>the} accommodation and travel costs have been paid {=>for} .,,,fce_test_448,,I am glad that all accommodation and travel costs have been paid .,"- ""The"" is inserted after ""all"" to improve fluency.
- ""For"" is inserted after ""paid"" to improve fluency and clarity.",I am glad that all the accommodation and travel costs have been paid for .
3476786299,7/17/2023 17:09:29,6664079972,7/17/2023 17:09:09,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Padova,IT,7/4/2023 07:42:48,6659680236,93.70.101.84,Veneto,7/4/2023 07:40:52,False,1.0,3473346426,46922503,I have {choosen=>chosen} golf because I have never played {in=>} this game .,,,fce_dev_278,,I have choosen golf because I have never played in this game .,"- The misspelling ""choosen"" is corrected to ""chosen.""
- ""In"" is removed after ""played"" as the verb ""play"" does not require a preposition with an object.",I have chosen golf because I have never played this game .
3476786301,7/14/2023 16:59:55,6663548702,7/14/2023 16:59:27,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Buffalo,US,7/6/2023 15:56:44,6660538915,174.233.223.25,New York,7/6/2023 15:53:49,False,1.0,3473345336,47003953,"After {some chase=>being chased} , she {is=>was} eventually caught and handed back to her {father Adenaur=>father, Adenauer} Paraya , {whom=>who} is getting ready to go into space to broker a peace deal with Char at Londenion .",,,wiki_test_89,,"After some chase , she is eventually caught and handed back to her father Adenaur Paraya , whom is getting ready to go into space to broker a peace deal with Char at Londenion .","-""Some chase"" was substituted with ""being chased"" to improve fluency.
-The verb tense was changed to past tense to match the other past tense verbs in the sentence.
-A comma is inserted because a comma should be used around a name after a descriptive clause.
-The correct spelling is ""Adenauer.""
-""Who"" is used instead of ""whom"" because it is asking as a relativizer instead of an object pronoun.","After being chased , she was eventually caught and handed back to her father, Adenauer Paraya , who is getting ready to go into space to broker a peace deal with Char at Londenion ."
3476786302,7/14/2023 18:05:12,6663557018,7/14/2023 18:04:50,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Buffalo,US,7/6/2023 13:35:55,6660518550,174.233.223.25,New York,7/6/2023 13:31:54,False,1.0,3473344207,47003953,"In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} .",,,fce_test_770,,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","-A comma is added because they are needed after an introductory phrase.
-This is a capitalization error. The noun is not a proper noun and shouldn't be capitalized.
-The order of the words has been changed and created adjectives for ""background."" This improves fluency and clarity.
-The conjunction has been changed. This is a stylized edit.
-A comma has been inserted because it is needed before conjunction and independent phrase.
-The auxiliary verb and main verb have been changed to improve fluency.
-The phrase is deleted to improve coniciseness.","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico ."
3476786303,7/14/2023 12:40:52,6663508662,7/14/2023 12:40:40,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Buffalo,US,7/6/2023 16:54:44,6660546868,174.233.213.188,New York,7/6/2023 16:54:24,False,1.0,3473344935,47003953,"In this incident {=>,} a "" D. Mackenzie "" supposedly described seeing something that moved slowly before moving off at a faster speed .",,,wiki_test_216,,"In this incident a "" D. Mackenzie "" supposedly described seeing something that moved slowly before moving off at a faster speed .",-A comma is inserted because it is needed after an introductory phrase.,"In this incident , a "" D. Mackenzie "" supposedly described seeing something that moved slowly before moving off at a faster speed ."
3476786304,7/17/2023 17:16:14,6664080900,7/17/2023 17:14:30,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Buffalo,US,7/6/2023 14:10:28,6660523933,174.233.223.25,New York,7/6/2023 14:09:42,False,1.0,3473345402,47003953,"The conflict was {succesfully=>successfully} resolved with the public {withdrawl=>withdrawal} of Soviet nuclear missiles from Cuba {=>,} and the secret withdrawal of American missiles from Turkey .",,,wiki_test_108,,The conflict was succesfully resolved with the public withdrawl of Soviet nuclear missiles from Cuba and the secret withdrawal of American missiles from Turkey .,"-The correct spelling is ""successfully.""
-The correct spelling is ""withdrawal.""
-A comma is inserted because it is needed before conjunction and independent clause.","The conflict was successfully resolved with the public withdrawal of Soviet nuclear missiles from Cuba , and the secret withdrawal of American missiles from Turkey ."
3476786305,7/17/2023 16:33:35,6664074259,7/17/2023 16:33:09,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,reject,the_explanations_dont_cover_all_the_revisions,cf_internal,Buffalo,US,7/6/2023 13:36:38,6660518696,174.233.223.25,New York,7/6/2023 13:35:58,False,1.0,3473347450,47003953,"They also took me to {a=>an} after {hour=>} party {=>,} and they asked me if would like to do this again .",,,fce_test_533,,They also took me to a after hour party and they asked me if would like to do this again .,"-The determiner was changed because ""an"" should be used before words that begin with vowels.
-A comma is introduced because it is needed before conjunction and independent phrase.","They also took me to an after party , and they asked me if would like to do this again ."
3476786306,7/14/2023 12:24:48,6663505043,7/14/2023 12:24:34,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,this_is_a_false_nonannotatable_item,cf_internal,Buffalo,US,7/6/2023 18:00:43,6660553805,174.233.213.188,New York,7/6/2023 17:59:58,False,1.0,3473346082,47003953,"As of the census of 1999 , the population was 226 {. The=>and the} estimation for 2007 was 314 .",,Either choice is okay.,wiki_dev_883,not_annotatable,"As of the census of 1999 , the population was 226 . The estimation for 2007 was 314 .",,"As of the census of 1999 , the population was 226 and the estimation for 2007 was 314 ."
3476786309,7/17/2023 18:01:28,6664086833,7/17/2023 17:59:11,False,cf_internal,1.0,47003953,US,South Carolina,Rock Hill,67.197.134.125,accept,,cf_internal,Buffalo,US,7/7/2023 13:13:16,6660889981,174.233.216.181,New York,7/7/2023 13:09:35,False,1.0,3473344739,47003953,"{=>The} "" Giraffa jumae "" {measuring=>measured} up to 5.8 m ( 19.3 ft ) {=>and} , {and=>} despite being relatively slender , {reaching=>reached} a {top=>maximum} weight of 2,000 kg ( 4,850 lb ) .",,,wiki_dev_523,,""" Giraffa jumae "" measuring up to 5.8 m ( 19.3 ft ) , and despite being relatively slender , reaching a top weight of 2,000 kg ( 4,850 lb ) .","-The determiner, ""The"" is inserted.
-The verb forms are changed to improve fluency.
-The conjunction is moved to occur before the interjective phrase.
-""Top"" is substituted for ""maximum"" to improve clarity of meaning and fluency.","The "" Giraffa jumae "" measured up to 5.8 m ( 19.3 ft ) and , despite being relatively slender , reached a maximum weight of 2,000 kg ( 4,850 lb ) ."
3476786310,7/14/2023 18:13:40,6663557788,7/14/2023 18:12:04,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Buffalo,US,7/7/2023 12:46:30,6660883748,174.233.216.181,New York,7/7/2023 12:45:01,False,1.0,3473346553,47003953,"However , while domestic partnerships are no longer {be=>} offered to same-sex couples after February 19 , 2007 , those couples who remain in domestic partnerships and elect to not enter into a civil union will be allowed to remain as domestic partners .",,,wiki_dev_330,,"However , while domestic partnerships are no longer be offered to same-sex couples after February 19 , 2007 , those couples who remain in domestic partnerships and elect to not enter into a civil union will be allowed to remain as domestic partners .","-The auxiliary verb, ""be,"" is deleted because it was already used in the sentence.","However , while domestic partnerships are no longer offered to same-sex couples after February 19 , 2007 , those couples who remain in domestic partnerships and elect to not enter into a civil union will be allowed to remain as domestic partners ."
3476786311,7/14/2023 12:12:07,6663501974,7/14/2023 12:09:23,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,reject,the_explanation_is_incorrect_confusing_or_slightly_off,cf_internal,Buffalo,US,7/7/2023 12:44:46,6660883250,174.233.216.181,New York,7/7/2023 12:43:09,False,1.0,3473347109,47003953,The chemical process enables {to convert=>conversion of} raw material into final product under given pressure and temperature .,,,wiki_dev_289,,The chemical process enables to convert raw material into final product under given pressure and temperature .,"-""To convert"" is substituted for ""conversion of"" to improve fluency.",The chemical process enables conversion of raw material into final product under given pressure and temperature .
3476786312,7/14/2023 17:02:26,6663549086,7/14/2023 17:02:11,False,cf_internal,1.0,46282460,US,North Carolina,Durham,45.37.101.164,accept,,cf_internal,Buffalo,US,7/6/2023 18:27:13,6660556028,174.233.213.188,New York,7/6/2023 18:25:15,False,1.0,3473347268,47003953,"In 1917 and 1918 , Nansen was in Washington D.C {, he=>. He} convinced the allies to allow essential food supplies to be brought through their blockade .",,,wiki_test_626,,"In 1917 and 1918 , Nansen was in Washington D.C , he convinced the allies to allow essential food supplies to be brought through their blockade .",-The comma is substituted for the period and there is capitalization because the two independent clauses need to be separated and to remove the comma splice.,"In 1917 and 1918 , Nansen was in Washington D.C . He convinced the allies to allow essential food supplies to be brought through their blockade ."
