id,errant_original_string,errant_revised_string,errant_error_type,algorithm_n_revisions,original,revised,algorithm_aligned
wiki_dev_593,,",",M:PUNCT,4,Santhali or Santali is also spoke widely spoken by the tribal population in the tea garden districts of Assam .,"Santhali , or Santali , is also spoken widely by the tribal population in the tea garden districts of Assam .","Santhali {=>,} or Santali {=>,} is also {spoke=>spoken} widely {spoken=>} by the tribal population in the tea garden districts of Assam ."
wiki_dev_593,,",",M:PUNCT,4,Santhali or Santali is also spoke widely spoken by the tribal population in the tea garden districts of Assam .,"Santhali , or Santali , is also spoken widely by the tribal population in the tea garden districts of Assam .","Santhali {=>,} or Santali {=>,} is also {spoke=>spoken} widely {spoken=>} by the tribal population in the tea garden districts of Assam ."
wiki_dev_593,spoke,spoken,R:VERB:FORM,4,Santhali or Santali is also spoke widely spoken by the tribal population in the tea garden districts of Assam .,"Santhali , or Santali , is also spoken widely by the tribal population in the tea garden districts of Assam .","Santhali {=>,} or Santali {=>,} is also {spoke=>spoken} widely {spoken=>} by the tribal population in the tea garden districts of Assam ."
wiki_dev_593,spoken,,U:VERB,4,Santhali or Santali is also spoke widely spoken by the tribal population in the tea garden districts of Assam .,"Santhali , or Santali , is also spoken widely by the tribal population in the tea garden districts of Assam .","Santhali {=>,} or Santali {=>,} is also {spoke=>spoken} widely {spoken=>} by the tribal population in the tea garden districts of Assam ."
wiki_test_131,(,",",R:PUNCT,3,"Mayuko Kamio ( born June 12 , 1986 in Osaka ) is a Japanese violinist .","Mayuko Kamio , born June 12 , 1986, in Osaka , is a Japanese violinist .","Mayuko Kamio {(=>,} born June 12 , {1986=>1986,} in Osaka {)=>,} is a Japanese violinist ."
wiki_test_131,1986,"1986,",R:OTHER,3,"Mayuko Kamio ( born June 12 , 1986 in Osaka ) is a Japanese violinist .","Mayuko Kamio , born June 12 , 1986, in Osaka , is a Japanese violinist .","Mayuko Kamio {(=>,} born June 12 , {1986=>1986,} in Osaka {)=>,} is a Japanese violinist ."
wiki_test_131,),",",R:PUNCT,3,"Mayuko Kamio ( born June 12 , 1986 in Osaka ) is a Japanese violinist .","Mayuko Kamio , born June 12 , 1986, in Osaka , is a Japanese violinist .","Mayuko Kamio {(=>,} born June 12 , {1986=>1986,} in Osaka {)=>,} is a Japanese violinist ."
fce_test_322,,",",M:PUNCT,1,Last month I helped the service crew at a pop concert .,"Last month , I helped the service crew at a pop concert .","Last month {=>,} I helped the service crew at a pop concert ."
wiki_test_342,,",",M:PUNCT,2,"The formation of The Forest High School was the result of a campaign by a representative body known as The Forest High School Promotion Committee formed on November 1st , 1958 .","The formation of The Forest High School was the result of a campaign by a representative body known as The Forest High School Promotion Committee , formed on November 1 , 1958 .","The formation of The Forest High School was the result of a campaign by a representative body known as The Forest High School Promotion Committee {=>,} formed on November {1st=>1} , 1958 ."
wiki_test_342,1st,1,R:OTHER,2,"The formation of The Forest High School was the result of a campaign by a representative body known as The Forest High School Promotion Committee formed on November 1st , 1958 .","The formation of The Forest High School was the result of a campaign by a representative body known as The Forest High School Promotion Committee , formed on November 1 , 1958 .","The formation of The Forest High School was the result of a campaign by a representative body known as The Forest High School Promotion Committee {=>,} formed on November {1st=>1} , 1958 ."
fce_dev_14,background,,U:NOUN,3,"It highlights the background history and considers the interest of young peoples , and makes a final recommendation .","It highlights the history , considers the interest of young people , and makes a final recommendation .","It highlights the {background=>} history {and=>,} considers the interest of young {peoples=>people} , and makes a final recommendation ."
fce_dev_14,and,",",R:OTHER,3,"It highlights the background history and considers the interest of young peoples , and makes a final recommendation .","It highlights the history , considers the interest of young people , and makes a final recommendation .","It highlights the {background=>} history {and=>,} considers the interest of young {peoples=>people} , and makes a final recommendation ."
fce_dev_14,peoples,people,R:NOUN:NUM,3,"It highlights the background history and considers the interest of young peoples , and makes a final recommendation .","It highlights the history , considers the interest of young people , and makes a final recommendation .","It highlights the {background=>} history {and=>,} considers the interest of young {peoples=>people} , and makes a final recommendation ."
fce_dev_204,,",",M:PUNCT,1,They are against democracy I think .,"They are against democracy , I think .","They are against democracy {=>,} I think ."
fce_test_740,think also,also think,R:WO,4,I think also housewifes will receive more help with a robotor in the household .,I also think housewives will get help from robots .,I {=>also} think {also housewifes=>housewives} will {receive more=>get} help {with a robotor in the household=>from robots} .
fce_test_740,housewifes,housewives,R:SPELL,4,I think also housewifes will receive more help with a robotor in the household .,I also think housewives will get help from robots .,I {=>also} think {also housewifes=>housewives} will {receive more=>get} help {with a robotor in the household=>from robots} .
fce_test_740,receive more,get,R:OTHER,4,I think also housewifes will receive more help with a robotor in the household .,I also think housewives will get help from robots .,I {=>also} think {also housewifes=>housewives} will {receive more=>get} help {with a robotor in the household=>from robots} .
fce_test_740,with,from,R:PREP,4,I think also housewifes will receive more help with a robotor in the household .,I also think housewives will get help from robots .,I {=>also} think {also housewifes=>housewives} will {receive more=>get} help {with a robotor in the household=>from robots} .
fce_test_740,a,,U:DET,4,I think also housewifes will receive more help with a robotor in the household .,I also think housewives will get help from robots .,I {=>also} think {also housewifes=>housewives} will {receive more=>get} help {with a robotor in the household=>from robots} .
fce_test_740,robotor,robots,R:SPELL,4,I think also housewifes will receive more help with a robotor in the household .,I also think housewives will get help from robots .,I {=>also} think {also housewifes=>housewives} will {receive more=>get} help {with a robotor in the household=>from robots} .
fce_test_740,in the household,,U:OTHER,4,I think also housewifes will receive more help with a robotor in the household .,I also think housewives will get help from robots .,I {=>also} think {also housewifes=>housewives} will {receive more=>get} help {with a robotor in the household=>from robots} .
wiki_dev_398,,the,M:DET,1,"As a result , the two-part episode was banned in Saudi Arabia , although the rest of TV series itself can still be seen .","As a result , the two-part episode was banned in Saudi Arabia , although the rest of the TV series itself can still be seen .","As a result , the two-part episode was banned in Saudi Arabia , although the rest of {=>the} TV series itself can still be seen ."
wiki_dev_454,,the,M:DET,1,The palace grounds have witnessed attrocities committed by Mughal emperors .,The palace grounds have witnessed the atrocities committed by Mughal emperors .,The palace grounds have witnessed {attrocities=>the atrocities} committed by Mughal emperors .
wiki_dev_454,attrocities,atrocities,R:SPELL,1,The palace grounds have witnessed attrocities committed by Mughal emperors .,The palace grounds have witnessed the atrocities committed by Mughal emperors .,The palace grounds have witnessed {attrocities=>the atrocities} committed by Mughal emperors .
wiki_test_69,however,However,R:ORTH,1,"however , the fraternal and free-living culture has been severely damaged due to over-zealous police enforcement by the Isla Vista Foot Patrol .","However , the fraternal and free-living culture has been severely damaged due to over-zealous police enforcement by the Isla Vista Foot Patrol .","{however=>However} , the fraternal and free-living culture has been severely damaged due to over-zealous police enforcement by the Isla Vista Foot Patrol ."
fce_test_758,,",",M:PUNCT,5,"For the activities I would like to chose the Tennis activities , which I am not too bad at , and climbing , Which I have never done but must be interesting .","For the activities , I would like to choose the tennis activities , which I am not too bad at , and climbing , which I have never done but might be interesting .","For the activities {=>,} I would like to {chose=>choose} the {Tennis=>tennis} activities , which I am not too bad at , and climbing , {Which=>which} I have never done but {must=>might} be interesting ."
fce_test_758,chose,choose,R:VERB,5,"For the activities I would like to chose the Tennis activities , which I am not too bad at , and climbing , Which I have never done but must be interesting .","For the activities , I would like to choose the tennis activities , which I am not too bad at , and climbing , which I have never done but might be interesting .","For the activities {=>,} I would like to {chose=>choose} the {Tennis=>tennis} activities , which I am not too bad at , and climbing , {Which=>which} I have never done but {must=>might} be interesting ."
fce_test_758,Tennis,tennis,R:ORTH,5,"For the activities I would like to chose the Tennis activities , which I am not too bad at , and climbing , Which I have never done but must be interesting .","For the activities , I would like to choose the tennis activities , which I am not too bad at , and climbing , which I have never done but might be interesting .","For the activities {=>,} I would like to {chose=>choose} the {Tennis=>tennis} activities , which I am not too bad at , and climbing , {Which=>which} I have never done but {must=>might} be interesting ."
fce_test_758,Which,which,R:ORTH,5,"For the activities I would like to chose the Tennis activities , which I am not too bad at , and climbing , Which I have never done but must be interesting .","For the activities , I would like to choose the tennis activities , which I am not too bad at , and climbing , which I have never done but might be interesting .","For the activities {=>,} I would like to {chose=>choose} the {Tennis=>tennis} activities , which I am not too bad at , and climbing , {Which=>which} I have never done but {must=>might} be interesting ."
fce_test_758,must,might,R:VERB:TENSE,5,"For the activities I would like to chose the Tennis activities , which I am not too bad at , and climbing , Which I have never done but must be interesting .","For the activities , I would like to choose the tennis activities , which I am not too bad at , and climbing , which I have never done but might be interesting .","For the activities {=>,} I would like to {chose=>choose} the {Tennis=>tennis} activities , which I am not too bad at , and climbing , {Which=>which} I have never done but {must=>might} be interesting ."
wiki_dev_69,",",,U:PUNCT,1,"The town center site appeared to be farmland with a few private residences , and after 1840 , a slowly expanding female seminary school that started with just a small part of the total area .","The town center site appeared to be farmland with a few private residences and, after 1840 , a slowly expanding female seminary school that started with just a small part of the total area .","The town center site appeared to be farmland with a few private residences {, and=>and,} after 1840 , a slowly expanding female seminary school that started with just a small part of the total area ."
wiki_dev_69,and,"and,",R:OTHER,1,"The town center site appeared to be farmland with a few private residences , and after 1840 , a slowly expanding female seminary school that started with just a small part of the total area .","The town center site appeared to be farmland with a few private residences and, after 1840 , a slowly expanding female seminary school that started with just a small part of the total area .","The town center site appeared to be farmland with a few private residences {, and=>and,} after 1840 , a slowly expanding female seminary school that started with just a small part of the total area ."
fce_test_31,The,the,R:ORTH,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,resart,resort,R:SPELL,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,buildings,building,R:NOUN:NUM,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,build,built,R:VERB:FORM,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,it,,U:PRON,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,build,built,R:VERB:FORM,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,tecnonology,technology,R:SPELL,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,a,an,R:DET,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
fce_test_31,arquitector,architect,R:SPELL,8,The aim of this report is to give some information about The new Acapulco resart buildings which was build 10 years ago and it is one of the first buildings that was build with the latest tecnonology and made by a important Mexican arquitector .,The aim of this report is to give some information about the new Acapulco resort building which was built 10 years ago and is one of the first buildings that was built with the latest technology and made by an important Mexican architect .,The aim of this report is to give some information about {The=>the} new Acapulco {resart buildings=>resort building} which was {build=>built} 10 years ago and {it=>} is one of the first buildings that was {build=>built} with the latest {tecnonology=>technology} and made by {a=>an} important Mexican {arquitector=>architect} .
wiki_test_736,,The,M:DET,3,2013 Standings after the women 's individual and not yet completed .,The 2013 standings after the women 's individuals are not yet completed .,{=>The} 2013 {Standings=>standings} after the women 's {individual and=>individuals are} not yet completed .
wiki_test_736,Standings,standings,R:ORTH,3,2013 Standings after the women 's individual and not yet completed .,The 2013 standings after the women 's individuals are not yet completed .,{=>The} 2013 {Standings=>standings} after the women 's {individual and=>individuals are} not yet completed .
wiki_test_736,individual,individuals,R:NOUN:NUM,3,2013 Standings after the women 's individual and not yet completed .,The 2013 standings after the women 's individuals are not yet completed .,{=>The} 2013 {Standings=>standings} after the women 's {individual and=>individuals are} not yet completed .
wiki_test_736,and,are,R:OTHER,3,2013 Standings after the women 's individual and not yet completed .,The 2013 standings after the women 's individuals are not yet completed .,{=>The} 2013 {Standings=>standings} after the women 's {individual and=>individuals are} not yet completed .
fce_test_12,And also,Also,U:CONJ,1,And also the ticket discounts were not available .,"Also , the ticket discounts were not available .","{And also=>Also ,} the ticket discounts were not available ."
fce_test_12,,",",M:PUNCT,1,And also the ticket discounts were not available .,"Also , the ticket discounts were not available .","{And also=>Also ,} the ticket discounts were not available ."
fce_dev_644,was,were,R:VERB:SVA,3,"My marks was n't good enought to obtain my degree in Computer Science , and the exam session was finished .","My marks were n't good enough to obtain my degree in computer science , and the exam session was finished .","My marks {was=>were} n't good {enought=>enough} to obtain my degree in {Computer Science=>computer science} , and the exam session was finished ."
fce_dev_644,enought,enough,R:SPELL,3,"My marks was n't good enought to obtain my degree in Computer Science , and the exam session was finished .","My marks were n't good enough to obtain my degree in computer science , and the exam session was finished .","My marks {was=>were} n't good {enought=>enough} to obtain my degree in {Computer Science=>computer science} , and the exam session was finished ."
fce_dev_644,Computer Science,computer science,R:ORTH,3,"My marks was n't good enought to obtain my degree in Computer Science , and the exam session was finished .","My marks were n't good enough to obtain my degree in computer science , and the exam session was finished .","My marks {was=>were} n't good {enought=>enough} to obtain my degree in {Computer Science=>computer science} , and the exam session was finished ."
wiki_test_751,,",",M:PUNCT,1,"The family then catches a flight to New York and once they get to the hotel , they confront the staff for letting Kevin escape .","The family then catches a flight to New York , and once they get to the hotel , they confront the staff for letting Kevin escape .","The family then catches a flight to New York {=>,} and once they get to the hotel , they confront the staff for letting Kevin escape ."
fce_test_676,a,45,R:DET,4,"After waiting a while in this uncomfortable place the show started , I waited 45 minutes and then the actors appeared , but I find myself that the main one was n't Danny Brook , it was an impostor .","After waiting 45 minutes in this uncomfortable seat , the show started , and then the actors appeared , but I found out that the main one was n't Danny Brook , it was an impostor .","After waiting {a while=>45 minutes} in this uncomfortable {place=>seat ,} the show started , {I waited 45 minutes=>} and then the actors appeared , but I {find myself=>found out} that the main one was n't Danny Brook , it was an impostor ."
fce_test_676,while,minutes,R:NOUN,4,"After waiting a while in this uncomfortable place the show started , I waited 45 minutes and then the actors appeared , but I find myself that the main one was n't Danny Brook , it was an impostor .","After waiting 45 minutes in this uncomfortable seat , the show started , and then the actors appeared , but I found out that the main one was n't Danny Brook , it was an impostor .","After waiting {a while=>45 minutes} in this uncomfortable {place=>seat ,} the show started , {I waited 45 minutes=>} and then the actors appeared , but I {find myself=>found out} that the main one was n't Danny Brook , it was an impostor ."
fce_test_676,place,"seat ,",R:OTHER,4,"After waiting a while in this uncomfortable place the show started , I waited 45 minutes and then the actors appeared , but I find myself that the main one was n't Danny Brook , it was an impostor .","After waiting 45 minutes in this uncomfortable seat , the show started , and then the actors appeared , but I found out that the main one was n't Danny Brook , it was an impostor .","After waiting {a while=>45 minutes} in this uncomfortable {place=>seat ,} the show started , {I waited 45 minutes=>} and then the actors appeared , but I {find myself=>found out} that the main one was n't Danny Brook , it was an impostor ."
fce_test_676,I waited 45 minutes,,U:OTHER,4,"After waiting a while in this uncomfortable place the show started , I waited 45 minutes and then the actors appeared , but I find myself that the main one was n't Danny Brook , it was an impostor .","After waiting 45 minutes in this uncomfortable seat , the show started , and then the actors appeared , but I found out that the main one was n't Danny Brook , it was an impostor .","After waiting {a while=>45 minutes} in this uncomfortable {place=>seat ,} the show started , {I waited 45 minutes=>} and then the actors appeared , but I {find myself=>found out} that the main one was n't Danny Brook , it was an impostor ."
fce_test_676,find,found,R:VERB:TENSE,4,"After waiting a while in this uncomfortable place the show started , I waited 45 minutes and then the actors appeared , but I find myself that the main one was n't Danny Brook , it was an impostor .","After waiting 45 minutes in this uncomfortable seat , the show started , and then the actors appeared , but I found out that the main one was n't Danny Brook , it was an impostor .","After waiting {a while=>45 minutes} in this uncomfortable {place=>seat ,} the show started , {I waited 45 minutes=>} and then the actors appeared , but I {find myself=>found out} that the main one was n't Danny Brook , it was an impostor ."
fce_test_676,myself,out,R:OTHER,4,"After waiting a while in this uncomfortable place the show started , I waited 45 minutes and then the actors appeared , but I find myself that the main one was n't Danny Brook , it was an impostor .","After waiting 45 minutes in this uncomfortable seat , the show started , and then the actors appeared , but I found out that the main one was n't Danny Brook , it was an impostor .","After waiting {a while=>45 minutes} in this uncomfortable {place=>seat ,} the show started , {I waited 45 minutes=>} and then the actors appeared , but I {find myself=>found out} that the main one was n't Danny Brook , it was an impostor ."
fce_dev_633,all days,everyday,R:OTHER,1,"I worked all days , but I did it with pleasure .","I worked everyday , but I did it with pleasure .","I worked {all days=>everyday} , but I did it with pleasure ."
wiki_test_602,Campus,campus,R:ORTH,4,"The surviving members of the Campus travel to Paris to observe an cell of the URC , and end up foiling an assasination attempt on the French DGRSE operation .","The surviving members of the campus trip to Paris to observe a cell of the URC , end up foiling an assassination attempt on the French DGRSE operation .","The surviving members of the {Campus travel=>campus trip} to Paris to observe {an=>a} cell of the URC , {and=>} end up foiling an {assasination=>assassination} attempt on the French DGRSE operation ."
wiki_test_602,travel,trip,R:NOUN,4,"The surviving members of the Campus travel to Paris to observe an cell of the URC , and end up foiling an assasination attempt on the French DGRSE operation .","The surviving members of the campus trip to Paris to observe a cell of the URC , end up foiling an assassination attempt on the French DGRSE operation .","The surviving members of the {Campus travel=>campus trip} to Paris to observe {an=>a} cell of the URC , {and=>} end up foiling an {assasination=>assassination} attempt on the French DGRSE operation ."
wiki_test_602,an,a,R:DET,4,"The surviving members of the Campus travel to Paris to observe an cell of the URC , and end up foiling an assasination attempt on the French DGRSE operation .","The surviving members of the campus trip to Paris to observe a cell of the URC , end up foiling an assassination attempt on the French DGRSE operation .","The surviving members of the {Campus travel=>campus trip} to Paris to observe {an=>a} cell of the URC , {and=>} end up foiling an {assasination=>assassination} attempt on the French DGRSE operation ."
wiki_test_602,and,,U:CONJ,4,"The surviving members of the Campus travel to Paris to observe an cell of the URC , and end up foiling an assasination attempt on the French DGRSE operation .","The surviving members of the campus trip to Paris to observe a cell of the URC , end up foiling an assassination attempt on the French DGRSE operation .","The surviving members of the {Campus travel=>campus trip} to Paris to observe {an=>a} cell of the URC , {and=>} end up foiling an {assasination=>assassination} attempt on the French DGRSE operation ."
wiki_test_602,assasination,assassination,R:SPELL,4,"The surviving members of the Campus travel to Paris to observe an cell of the URC , and end up foiling an assasination attempt on the French DGRSE operation .","The surviving members of the campus trip to Paris to observe a cell of the URC , end up foiling an assassination attempt on the French DGRSE operation .","The surviving members of the {Campus travel=>campus trip} to Paris to observe {an=>a} cell of the URC , {and=>} end up foiling an {assasination=>assassination} attempt on the French DGRSE operation ."
fce_dev_67,this,that,R:DET,2,In this moment Pat wished that she never would have been keen on knowing secrets !,"In that moment , Pat wished that she never would have been keen on knowing secrets !","In {this=>that} moment {=>,} Pat wished that she never would have been keen on knowing secrets !"
fce_dev_67,,",",M:PUNCT,2,In this moment Pat wished that she never would have been keen on knowing secrets !,"In that moment , Pat wished that she never would have been keen on knowing secrets !","In {this=>that} moment {=>,} Pat wished that she never would have been keen on knowing secrets !"
wiki_dev_540,&,and,R:CONJ,1,"Judith Lefeber left the series mid-season due to "" personal issues "" & was replaced by Nicole Süßmilch .","Judith Lefeber left the series mid-season due to "" personal issues "" and was replaced by Nicole Süßmilch .","Judith Lefeber left the series mid-season due to "" personal issues "" {&=>and} was replaced by Nicole Süßmilch ."
fce_test_154,,",",M:PUNCT,2,"Firstly , I wanted to see DANN BLOCK playing as your advertisement already said , but there was a different actor instead of him at that evening .","Firstly , I wanted to see DANN BLOCK playing , as your advertisement already said , but there was a different actor instead of him that evening .","Firstly , I wanted to see DANN BLOCK playing {=>,} as your advertisement already said , but there was a different actor instead of him {at=>} that evening ."
fce_test_154,at,,U:PREP,2,"Firstly , I wanted to see DANN BLOCK playing as your advertisement already said , but there was a different actor instead of him at that evening .","Firstly , I wanted to see DANN BLOCK playing , as your advertisement already said , but there was a different actor instead of him that evening .","Firstly , I wanted to see DANN BLOCK playing {=>,} as your advertisement already said , but there was a different actor instead of him {at=>} that evening ."
wiki_test_112,,her,M:DET,1,"On July 18 , 2008 , Kardashian reported to jail to serve time for violation of probation for her DUI incident .","On July 18 , 2008 , Kardashian reported to jail to serve time for violation of her probation for her DUI incident .","On July 18 , 2008 , Kardashian reported to jail to serve time for violation of {=>her} probation for her DUI incident ."
fce_dev_211,""" ,",", """,R:WO,4,"I am writing in order to complain about the show "" Over the Rainbow "" , which was played in the "" Circle Theatre "" , because the information which was given in your advertisement was not true at all .","I am writing in order to complain about the show "" Over the Rainbow , "" which was played in the Circle Theatre because the information which was given in your advertisement was not true at all .","I am writing in order to complain about the show "" Over the Rainbow {=>,} "" {,=>} which was played in the {""=>} Circle Theatre {"" ,=>} because the information which was given in your advertisement was not true at all ."
fce_dev_211,"""",,U:PUNCT,4,"I am writing in order to complain about the show "" Over the Rainbow "" , which was played in the "" Circle Theatre "" , because the information which was given in your advertisement was not true at all .","I am writing in order to complain about the show "" Over the Rainbow , "" which was played in the Circle Theatre because the information which was given in your advertisement was not true at all .","I am writing in order to complain about the show "" Over the Rainbow {=>,} "" {,=>} which was played in the {""=>} Circle Theatre {"" ,=>} because the information which was given in your advertisement was not true at all ."
fce_dev_211,""" ,",,U:PUNCT,4,"I am writing in order to complain about the show "" Over the Rainbow "" , which was played in the "" Circle Theatre "" , because the information which was given in your advertisement was not true at all .","I am writing in order to complain about the show "" Over the Rainbow , "" which was played in the Circle Theatre because the information which was given in your advertisement was not true at all .","I am writing in order to complain about the show "" Over the Rainbow {=>,} "" {,=>} which was played in the {""=>} Circle Theatre {"" ,=>} because the information which was given in your advertisement was not true at all ."
fce_dev_130,,",",M:PUNCT,3,I used to write letters but it takes time to arrive there or sometimes disappear so E-mail is brilliant for my life .,"I used to write letters , but it takes time to arrive there or sometimes disappears , so e-mail is brilliant for my life .","I used to write letters {=>,} but it takes time to arrive there or sometimes {disappear=>disappears ,} so {E-mail=>e-mail} is brilliant for my life ."
fce_dev_130,disappear,disappears,R:VERB:SVA,3,I used to write letters but it takes time to arrive there or sometimes disappear so E-mail is brilliant for my life .,"I used to write letters , but it takes time to arrive there or sometimes disappears , so e-mail is brilliant for my life .","I used to write letters {=>,} but it takes time to arrive there or sometimes {disappear=>disappears ,} so {E-mail=>e-mail} is brilliant for my life ."
fce_dev_130,,",",M:PUNCT,3,I used to write letters but it takes time to arrive there or sometimes disappear so E-mail is brilliant for my life .,"I used to write letters , but it takes time to arrive there or sometimes disappears , so e-mail is brilliant for my life .","I used to write letters {=>,} but it takes time to arrive there or sometimes {disappear=>disappears ,} so {E-mail=>e-mail} is brilliant for my life ."
fce_dev_130,E-mail,e-mail,R:ORTH,3,I used to write letters but it takes time to arrive there or sometimes disappear so E-mail is brilliant for my life .,"I used to write letters , but it takes time to arrive there or sometimes disappears , so e-mail is brilliant for my life .","I used to write letters {=>,} but it takes time to arrive there or sometimes {disappear=>disappears ,} so {E-mail=>e-mail} is brilliant for my life ."
fce_test_770,,",",M:PUNCT,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
fce_test_770,History,historical and architectural,R:OTHER,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
fce_test_770,about,", as",R:OTHER,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
fce_test_770,arquitectory,well,R:ADV,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
fce_test_770,and,as,R:OTHER,5,"In addition the resort has an interesting History background about arquitectory and the best facilities and activities that you could have in Mexico for example , it provides differents kinds of tours around Mexico .","In addition , the resort has an interesting historical and architectural background , as well as the best facilities and activities that you can find in Mexico .","In addition {=>,} the resort has an interesting {History=>historical and architectural} background {about arquitectory and=>, as well as} the best facilities and activities that you {could have=>can find} in Mexico {for example , it provides differents kinds of tours around Mexico=>} ."
